,word,count,is_preventive
1037,Exam/Evaluation,0.0028291744468963956,False
1038,Capsules,0.10750862898206304,False
1039,Bandage,0.04809596559723873,False
1040,Paw,0.022633395575171165,False
1041,Ward,0.005658348893792791,False
1042,Dermatology,0.005658348893792791,False
1043,General,0.1244836756634414,False
1044,Count,0.05092514004413512,False
1045,Blood-Nova,0.0028291744468963956,False
1046,w/PCV/TP,0.0028291744468963956,False
1047,Cyberknife,0.0028291744468963956,False
1048,x,0.05375431449103152,False
1049,Treatments,0.0028291744468963956,False
1050,Phenobarbital,0.03395009336275675,False
1051,1/2,0.04526679115034233,False
1052,grain,0.005658348893792791,False
1053,32.4,0.0028291744468963956,False
1054,CONSULTATION/EXAMINATION,0.011316697787585582,False
1055,Reversal,0.02546257002206756,False
1056,Tranquilization,0.0028291744468963956,False
1057,Dormitor,0.0028291744468963956,False
1058,Specialist,0.05658348893792791,False
1059,Staff,0.008487523340689187,False
1060,Use,0.014145872234481978,False
1061,11,0.011316697787585582,False
1062,w/Standard,0.0028291744468963956,False
1063,pre,0.008487523340689187,False
1064,op,0.0028291744468963956,False
1065,lateral/VD/rad,0.0028291744468963956,False
1066,report,0.005658348893792791,False
1067,Hydrocodone,0.016975046681378374,False
1068,5mg/5ml,0.0028291744468963956,False
1069,Radiograph-Abdominal,0.0028291744468963956,False
1070,Study,0.03960844225654954,False
1071,STAT,0.04243761670344594,False
1072,Sucralfate(Carfate,0.0028291744468963956,False
1073,1gm,0.014145872234481978,False
1074,Omeprazole,0.03112091891586035,False
1075,Lactated,0.028291744468963955,False
1076,Ringers,0.014145872234481978,False
1077,Box,0.03960844225654954,False
1078,33311,0.005658348893792791,False
1079,Caplet,0.011316697787585582,False
1080,600mg,0.008487523340689187,False
1081,Treats,0.07355853561930628,False
1082,packet,0.02546257002206756,False
1083,0.6mg/ml,0.008487523340689187,False
1084,Mild,0.005658348893792791,False
1085,SINGLE,0.016975046681378374,False
1086,UNIT,0.008487523340689187,False
1087,ITEM,0.008487523340689187,False
1088,Zymox,0.011316697787585582,False
1089,1.25,0.011316697787585582,False
1090,Bottle,0.05092514004413512,False
1091,Swab-Micro,0.005658348893792791,False
1092,Vetropolycin,0.008487523340689187,False
1093,W/Hydrocortisone,0.0028291744468963956,False
1094,PROIN,0.008487523340689187,False
1095,Chewables,0.028291744468963955,False
1096,60,0.08204605895999548,False
1097,cc,0.03395009336275675,False
1098,Cremation,0.03395009336275675,False
1099,Private,0.008487523340689187,False
1100,22.1kg,0.0028291744468963956,False
1101,34.4,0.0028291744468963956,False
1102,kg,0.04526679115034233,False
1103,PLI,0.005658348893792791,False
1104,SDMA/T4,0.0028291744468963956,False
1105,Deramaxx,0.03960844225654954,False
1106,Amitriptyline,0.008487523340689187,False
1107,100mg/ml,0.09619193119447746,False
1108,Syring,0.005658348893792791,False
1109,Medipaw,0.0028291744468963956,False
1110,Cover,0.0028291744468963956,False
1111,Therma-Vert,0.005658348893792791,False
1112,by,0.05375431449103152,False
1113,Syringe,0.022633395575171165,False
1114,Reevaluation,0.014145872234481978,False
1115,Amoxi-Clav,0.0028291744468963956,False
1116,400/57,0.005658348893792791,False
1117,50ml,0.005658348893792791,False
1118,Mexico,0.0028291744468963956,False
1119,Certificate,0.008487523340689187,False
1120,Oclacitinib,0.04243761670344594,False
1121,5.4mg,0.08204605895999548,False
1122,Triamcinolone,0.005658348893792791,False
1123,Acetonide,0.005658348893792791,False
1124,Kenalog,0.005658348893792791,False
1125,10mg/m,0.005658348893792791,False
1126,PreOp,0.005658348893792791,False
1127,PT,0.008487523340689187,False
1128,PTT,0.005658348893792791,False
1129,Proc,0.0028291744468963956,False
1130,SA050,0.005658348893792791,False
1131,W/Appt,0.005658348893792791,False
1132,Parasite/Giardia,0.008487523340689187,False
1133,Proviable-KP,0.0028291744468963956,False
1134,Med,0.03395009336275675,False
1135,Dogs,0.04243761670344594,False
1136,METABOLIC,0.0028291744468963956,False
1137,MOBILITY,0.0028291744468963956,False
1138,24,0.04809596559723873,False
1139,LB,0.01980422112827477,False
1140,Urgent/Emergent,0.005658348893792791,False
1141,AmoxiClav,0.05092514004413512,False
1142,62.5mg/mL,0.014145872234481978,False
1143,W,0.016975046681378374,False
1144,Differential,0.016975046681378374,False
1145,Conditi,0.0028291744468963956,False
1146,Cat,0.016975046681378374,False
1147,Toy,0.011316697787585582,False
1148,Medium,0.02546257002206756,False
1149,T760,0.03112091891586035,False
1150,64ct,0.02546257002206756,False
1151,Welactin,0.02546257002206756,False
1152,SoftGel,0.005658348893792791,False
1153,120Caps,0.0028291744468963956,False
1154,International,0.0028291744468963956,False
1155,Shampoo,0.05941266338482431,False
1156,Compliance,0.05658348893792791,False
1157,P/ML,0.005658348893792791,False
1158,RADIOGRAPH,0.05941266338482431,False
1159,DIGITAL,0.016975046681378374,False
1160,VIEWS,0.028291744468963955,False
1161,Petly,0.0028291744468963956,False
1162,Plan,0.016975046681378374,False
1163,Copay,0.005658348893792791,False
1164,K-9,0.03395009336275675,False
1165,13.6oz,0.02546257002206756,False
1166,Ca,0.005658348893792791,False
1167,Claro,0.04526679115034233,False
1168,Gland,0.05375431449103152,False
1169,Infusion,0.011316697787585582,False
1170,Cranberry,0.005658348893792791,False
1171,Comfort,0.005658348893792791,False
1172,DermaChlor,0.0028291744468963956,False
1173,Leave-On,0.0028291744468963956,False
1174,spray,0.0028291744468963956,False
1175,conditioner,0.0028291744468963956,False
1176,Cephalex,0.0028291744468963956,False
1177,1.6oz,0.0028291744468963956,False
1178,Scrape/Smear,0.0028291744468963956,False
1179,Thorax,0.008487523340689187,False
1180,3-4,0.02546257002206756,False
1181,AIS,0.05658348893792791,False
1182,Interpretation,0.10185028008827024,False
1183,Ursodiol,0.03112091891586035,False
1184,225mg,0.011316697787585582,False
1185,Md,0.005658348893792791,False
1186,13-34lb,0.0028291744468963956,False
1187,D,0.028291744468963955,False
1188,Oncology,0.07355853561930628,False
1189,Biohazardous,0.01980422112827477,False
1190,500mgs,0.0028291744468963956,False
1191,Trizchlor,0.0028291744468963956,False
1192,Spray,0.04526679115034233,False
1193,Conditioner,0.005658348893792791,False
1194,8oz,0.0650710122786171,False
1195,Scrape,0.005658348893792791,False
1196,mgs,0.0028291744468963956,False
1197,K9/dose,0.008487523340689187,False
1198,Ckn,0.008487523340689187,False
1199,Veg,0.014145872234481978,False
1200,Rice,0.011316697787585582,False
1201,5.5,0.02546257002206756,False
1202,Ear/Skin,0.022633395575171165,False
1203,Rechec,0.005658348893792791,False
1204,Lytes,0.04243761670344594,False
1205,house,0.09053358230068466,False
1206,BLOOD,0.04526679115034233,False
1207,COLLECTION,0.02546257002206756,False
1208,EXAMINATION/CONSULTATION,0.008487523340689187,False
1209,96661,0.0028291744468963956,False
1210,Development,0.011316697787585582,False
1211,4kg,0.0622418378317207,False
1212,Gastro,0.07355853561930628,False
1213,High,0.03960844225654954,False
1214,Energy,0.03112091891586035,False
1215,Cans,0.0707293611724099,False
1216,Mobility,0.014145872234481978,False
1217,12kg,0.0028291744468963956,False
1218,Ketoconazole,0.02546257002206756,False
1219,d,0.008487523340689187,False
1220,SA,0.016975046681378374,False
1221,Focused,0.02546257002206756,False
1222,mg/mL,0.0707293611724099,False
1223,Acepromazine,0.03112091891586035,False
1224,Histovet,0.0028291744468963956,False
1225,Histology,0.0028291744468963956,False
1226,Atropine,0.01980422112827477,False
1227,sulfate,0.0028291744468963956,False
1228,Surgery,0.09336275674758106,False
1229,Suture,0.02546257002206756,False
1230,PDS,0.008487523340689187,False
1231,4/0,0.0028291744468963956,False
1232,Z397H,0.0028291744468963956,False
1233,FS2,0.0028291744468963956,False
1234,Violet,0.005658348893792791,False
1235,RC,0.17257964126068012,False
1236,Maintenance,0.03112091891586035,False
1237,Hydromorphone,0.03677926780965314,False
1238,2mg/mL,0.0028291744468963956,False
1239,Anesthetic,0.0622418378317207,False
1240,Rx,0.028291744468963955,False
1241,Biotic,0.014145872234481978,False
1242,2.12,0.008487523340689187,False
1243,Free,0.014145872234481978,False
1244,Catch,0.005658348893792791,False
1245,CHEWS,0.014145872234481978,False
1246,Feliway,0.008487523340689187,False
1247,Diffuser,0.011316697787585582,False
1248,Refill,0.0028291744468963956,False
1249,48mL,0.0028291744468963956,False
1250,Leptospirosis,0.0028291744468963956,False
1251,Vaccination,0.011316697787585582,False
1252,weeks,0.0028291744468963956,False
1253,One,0.01980422112827477,False
1254,year,0.011316697787585582,False
1255,Department,0.0028291744468963956,False
1256,OraVet,0.011316697787585582,False
1257,Application,0.014145872234481978,False
1258,ULTRASOUND,0.005658348893792791,False
1259,QUICK,0.005658348893792791,False
1260,SCAN,0.0028291744468963956,False
1261,CERENIA,0.01980422112827477,False
1262,GABAPENTIN,0.011316697787585582,False
1263,MG,0.08204605895999548,False
1264,CLAVAMOX,0.005658348893792791,False
1265,GENERAL,0.03112091891586035,False
1266,INITIAL,0.01980422112827477,False
1267,FLUID,0.016975046681378374,False
1268,ADMIN,0.008487523340689187,False
1269,UNDER,0.0028291744468963956,False
1270,CHEM,0.011316697787585582,False
1271,EMERGENCY,0.016975046681378374,False
1272,LYTES,0.0028291744468963956,False
1273,Antech,0.1301420245572342,False
1274,capsules,0.03960844225654954,False
1275,Chic,0.0028291744468963956,False
1276,Novo,0.0028291744468963956,False
1277,Clindamycin,0.016975046681378374,False
1278,150mg,0.028291744468963955,False
1279,Procedure,0.05941266338482431,False
1280,Opthalmic,0.008487523340689187,False
1281,Opht,0.0028291744468963956,False
1282,5ml,0.05658348893792791,False
1283,Viaderm-KC,0.008487523340689187,False
1284,Cream,0.03112091891586035,False
1285,Tube,0.011316697787585582,False
1286,Puppy/Kitten,0.016975046681378374,False
1287,"CALL,Wellness",0.0028291744468963956,False
1288,15-20,0.0028291744468963956,False
1289,Baytril,0.05375431449103152,False
1290,22.7,0.005658348893792791,False
1291,20,0.09053358230068466,False
1292,SEDIVUE,0.005658348893792791,False
1293,Exam-Professional,0.005658348893792791,False
1294,Brief(1,0.0028291744468963956,False
1295,site,0.03395009336275675,False
1296,Lab/idx-2801,0.0028291744468963956,False
1297,DC,0.03677926780965314,False
1298,count/1,0.005658348893792791,False
1299,375mg,0.03960844225654954,False
1300,k9,0.014145872234481978,False
1301,Cardiopet,0.016975046681378374,False
1302,ProBNP,0.0028291744468963956,False
1303,Corneal,0.03395009336275675,False
1304,500,0.07921688451309908,False
1305,Power,0.0028291744468963956,False
1306,4G,0.0028291744468963956,False
1307,pac,0.0028291744468963956,False
1308,Centrif,0.0028291744468963956,False
1309,LAB,0.03112091891586035,False
1310,Ecg,0.0028291744468963956,False
1311,Analysis,0.01980422112827477,False
1312,Stat,0.016975046681378374,False
1313,Anes,0.022633395575171165,False
1314,Iso,0.005658348893792791,False
1315,Min,0.016975046681378374,False
1316,I.V,0.04526679115034233,False
1317,Anesethesia,0.0028291744468963956,False
1318,Minutes,0.011316697787585582,False
1319,Pds,0.0028291744468963956,False
1320,3-0,0.0028291744468963956,False
1321,Inpatient,0.03112091891586035,False
1322,10ml,0.0679001867255135,False
1323,Hospitalization/Ward,0.0028291744468963956,False
1324,Prof.Care,0.0028291744468963956,False
1325,Day/Technician,0.0028291744468963956,False
1326,TSH,0.005658348893792791,False
1327,Histopathology/Biopsy,0.0028291744468963956,False
1328,1-4,0.016975046681378374,False
1329,Endo,0.0028291744468963956,False
1330,10.5,0.0028291744468963956,False
1331,mm,0.0028291744468963956,False
1332,Disposable,0.008487523340689187,False
1333,Medi,0.0028291744468963956,False
1334,Shirt,0.008487523340689187,False
1335,XL,0.008487523340689187,False
1336,Torbugesic,0.022633395575171165,False
1337,Prolene,0.0028291744468963956,False
1338,3/0,0.005658348893792791,False
1339,W/Bloodwork,0.0028291744468963956,False
1340,glucometer,0.0028291744468963956,False
1341,Critical,0.008487523340689187,False
1342,oral,0.022633395575171165,False
1343,Superchem,0.04243761670344594,False
1344,Pre,0.016975046681378374,False
1345,Booked,0.0028291744468963956,False
1346,Spec,0.03960844225654954,False
1347,Add-on,0.02546257002206756,False
1348,MCRC,0.07921688451309908,False
1349,mL,0.1244836756634414,False
1350,Activated,0.014145872234481978,False
1351,Charcoal,0.014145872234481978,False
1352,TGH,0.0028291744468963956,False
1353,Ofloxacin,0.016975046681378374,False
1354,Ophthalmic,0.07921688451309908,False
1355,Ketorolac,0.005658348893792791,False
1356,Tromethamine,0.005658348893792791,False
1357,Check,0.016975046681378374,False
1358,LG,0.011316697787585582,False
1359,340g,0.0028291744468963956,False
1360,25ml,0.0028291744468963956,False
1361,Cefaseptin,0.02546257002206756,False
1362,750mg,0.016975046681378374,False
1363,50-400mL,0.01980422112827477,False
1364,10mg/mL/mL,0.05375431449103152,False
1365,Supplement,0.0650710122786171,False
1366,30pk,0.011316697787585582,False
1367,Vegetable,0.005658348893792791,False
1368,12.5oz,0.03677926780965314,False
1369,AC,0.011316697787585582,False
1370,SA600,0.005658348893792791,False
1371,Precision,0.0028291744468963956,False
1372,PSL,0.0028291744468963956,False
1373,Lipase,0.008487523340689187,False
1374,T165,0.0028291744468963956,False
1375,URINE,0.008487523340689187,False
1376,FREE,0.0028291744468963956,False
1377,FLOW,0.0028291744468963956,False
1378,COMPLETE,0.005658348893792791,False
1379,Sucralfate,0.028291744468963955,False
1380,1g/5ml,0.014145872234481978,False
1381,Hycodan(Hydrocodone,0.0028291744468963956,False
1382,Syrup,0.008487523340689187,False
1383,1mg/ml,0.02546257002206756,False
1384,Acquistion,0.011316697787585582,False
1385,62.5,0.022633395575171165,False
1386,DR,0.0028291744468963956,False
1387,20.1-40lb,0.0028291744468963956,False
1388,IB,0.0028291744468963956,False
1389,Pumpkin,0.0028291744468963956,False
1390,Baked,0.0028291744468963956,False
1391,Naturals,0.01980422112827477,False
1392,30g,0.016975046681378374,False
1393,27.5lb,0.005658348893792791,False
1394,8598,0.0028291744468963956,False
1395,Apo-Cephalexin,0.0028291744468963956,False
1396,tablets,0.15560459457930176,False
1397,Clic,0.022633395575171165,False
1398,cm,0.03112091891586035,False
1399,red,0.008487523340689187,False
1400,Theraderm,0.005658348893792791,False
1401,ANT,0.008487523340689187,False
1402,HW,0.005658348893792791,False
1403,Ana,0.0028291744468963956,False
1404,Ehr,0.0028291744468963956,False
1405,Carafate,0.011316697787585582,False
1406,MEDIUM,0.014145872234481978,False
1407,Pepcid,0.014145872234481978,False
1408,25-49lbs,0.005658348893792791,False
1409,X,0.022633395575171165,False
1410,RAY,0.0028291744468963956,False
1411,ABDOMEN,0.0028291744468963956,False
1412,interpretation,0.0028291744468963956,False
1413,Adult,0.05375431449103152,False
1414,Chem/CBC/UA,0.0028291744468963956,False
1415,Exam/Office,0.03112091891586035,False
1416,SChem,0.0028291744468963956,False
1417,SA010,0.0028291744468963956,False
1418,Extremities,0.02546257002206756,False
1419,AEH,0.008487523340689187,False
1420,clinic,0.05092514004413512,False
1421,Optixcare,0.03677926780965314,False
1422,Lube,0.016975046681378374,False
1423,100mg/mL,0.01980422112827477,False
1424,ABAXIS,0.005658348893792791,False
1425,CRITICAL,0.005658348893792791,False
1426,CARE/PCV/TS,0.005658348893792791,False
1427,PANEL,0.03677926780965314,False
1428,FLUIDS,0.02546257002206756,False
1429,20LBS,0.0028291744468963956,False
1430,Two,0.02546257002206756,False
1431,Path,0.0028291744468963956,False
1432,code,0.0028291744468963956,False
1433,CREVW,0.0028291744468963956,False
1434,Venous,0.03112091891586035,False
1435,as,0.014145872234481978,False
1436,Patterson,0.0028291744468963956,False
1437,Procyte,0.028291744468963955,False
1438,1.5mg/ml,0.04809596559723873,False
1439,bp,0.0028291744468963956,False
1440,Citrate,0.008487523340689187,False
1441,Intraocular,0.008487523340689187,False
1442,Tonopen,0.0028291744468963956,False
1443,25669,0.0028291744468963956,False
1444,Exam-Emergency/consultation,0.005658348893792791,False
1445,Tiny,0.014145872234481978,False
1446,no,0.016975046681378374,False
1447,Administration,0.0679001867255135,False
1448,Homat,0.005658348893792791,False
1449,Tussigon,0.005658348893792791,False
1450,5mg/1.5m,0.005658348893792791,False
1451,Minocycline,0.0028291744468963956,False
1452,2019,0.0028291744468963956,False
1453,Omaha,0.0028291744468963956,False
1454,City,0.0028291744468963956,False
1455,License,0.005658348893792791,False
1456,424358,0.0028291744468963956,False
1457,day,0.05375431449103152,False
1458,Deracoxib,0.0028291744468963956,False
1459,Hyclate(gen)100mg,0.008487523340689187,False
1460,SA120,0.005658348893792791,False
1461,OS,0.011316697787585582,False
1462,Epi-Otic,0.014145872234481978,False
1463,Ehrlichia,0.0028291744468963956,False
1464,Anaplas,0.0028291744468963956,False
1465,4DX,0.02546257002206756,False
1466,I,0.05658348893792791,False
1467,MSM,0.011316697787585582,False
1468,NY,0.005658348893792791,False
1469,State,0.005658348893792791,False
1470,TABLETS,0.022633395575171165,False
1471,Cough,0.008487523340689187,False
1472,EXAM-CONSULTATION,0.0028291744468963956,False
1473,chem,0.008487523340689187,False
1474,cbc,0.0028291744468963956,False
1475,HWab,0.0028291744468963956,False
1476,sa610,0.0028291744468963956,False
1477,External,0.0028291744468963956,False
1478,2-3,0.011316697787585582,False
1479,ICU,0.014145872234481978,False
1480,Recovery,0.01980422112827477,False
1481,Hour,0.016975046681378374,False
1482,CardioVet,0.0028291744468963956,False
1483,Pre-Op,0.01980422112827477,False
1484,Major,0.01980422112827477,False
1485,Catheter,0.1414587223448198,False
1486,Supplies,0.016975046681378374,False
1487,Bair,0.011316697787585582,False
1488,Hugger,0.011316697787585582,False
1489,Post,0.01980422112827477,False
1490,Op,0.0028291744468963956,False
1491,Warming,0.011316697787585582,False
1492,Package,0.03112091891586035,False
1493,Dexdomitor/Antiseden,0.0028291744468963956,False
1494,Orthopedic,0.005658348893792791,False
1495,100mg/mL/5mL,0.0028291744468963956,False
1496,Vial,0.04809596559723873,False
1497,Setup,0.09336275674758106,False
1498,including,0.016975046681378374,False
1499,1st&2,0.0028291744468963956,False
1500,10ML,0.005658348893792791,False
1501,ADDL,0.008487523340689187,False
1502,Consult/Stat,0.0028291744468963956,False
1503,VETSULIN,0.0028291744468963956,False
1504,BOTTLE,0.005658348893792791,False
1505,PVD-EN,0.0028291744468963956,False
1506,FIBER,0.0028291744468963956,False
1507,BALANCE,0.0028291744468963956,False
1508,18,0.02546257002206756,False
1509,8.5lb,0.014145872234481978,False
1510,8618,0.008487523340689187,False
1511,Fast,0.0028291744468963956,False
1512,T950,0.0028291744468963956,False
1513,1-30,0.008487523340689187,False
1514,Deworming,0.005658348893792791,False
1515,cats,0.005658348893792791,False
1516,sm,0.0028291744468963956,False
1517,dogs,0.008487523340689187,False
1518,CPL,0.02546257002206756,False
1519,2338,0.0028291744468963956,False
1520,ProCyte,0.008487523340689187,False
1521,C,0.03677926780965314,False
1522,Material,0.01980422112827477,False
1523,Complex,0.0028291744468963956,False
1524,22.7mg,0.005658348893792791,False
1525,Centesis,0.011316697787585582,False
1526,Draining,0.005658348893792791,False
1527,B-12,0.011316697787585582,False
1528,Image-Addl/Single,0.0028291744468963956,False
1529,Robaxin,0.005658348893792791,False
1530,Feline/Canine,0.0028291744468963956,False
1531,Tinned,0.0028291744468963956,False
1532,ProBalance,0.0028291744468963956,False
1533,Standard,0.05658348893792791,False
1534,Isathal,0.0028291744468963956,False
1535,oint,0.0028291744468963956,False
1536,5gm)/ea,0.0028291744468963956,False
1537,Temaril-P,0.011316697787585582,False
1538,Opth,0.011316697787585582,False
1539,OINTMENT,0.0028291744468963956,False
1540,Sp,0.0028291744468963956,False
1541,Diff,0.011316697787585582,False
1542,Gen,0.014145872234481978,False
1543,Capsule,0.09336275674758106,False
1544,53009,0.0028291744468963956,False
1545,ElleVet,0.0028291744468963956,False
1546,Oil,0.014145872234481978,False
1547,Benzoate,0.0028291744468963956,False
1548,ProGut,0.01980422112827477,False
1549,60mL,0.0028291744468963956,False
1550,Parasites,0.03112091891586035,False
1551,ELISA,0.008487523340689187,False
1552,20kg,0.008487523340689187,False
1553,Sulcrate,0.02546257002206756,False
1554,Plus,0.11599615232275222,False
1555,1g/5mL,0.008487523340689187,False
1556,200mg/mL,0.0028291744468963956,False
1557,VISIT,0.01980422112827477,False
1558,Gentocin,0.008487523340689187,False
1559,Topical,0.028291744468963955,False
1560,DEXAMETHASONE,0.0028291744468963956,False
1561,Zentonil,0.03112091891586035,False
1562,Courier,0.022633395575171165,False
1563,AMYL/LIPA,0.0028291744468963956,False
1564,Sac,0.02546257002206756,False
1565,Vetadryl,0.008487523340689187,False
1566,HCl,0.014145872234481978,False
1567,Benadryl,0.008487523340689187,False
1568,En,0.005658348893792791,False
1569,Concerns,0.0028291744468963956,False
1570,Vacc,0.0028291744468963956,False
1571,5mlBottle,0.0028291744468963956,False
1572,After-Hours,0.0028291744468963956,False
1573,Ofloxacin(Ocuflox)0.3,0.0028291744468963956,False
1574,OphSol,0.0028291744468963956,False
1575,10mlBottle,0.0028291744468963956,False
1576,Methadone,0.011316697787585582,False
1577,Serum,0.011316697787585582,False
1578,CP,0.022633395575171165,False
1579,Clavamox(amoxi-clav,0.011316697787585582,False
1580,acid,0.01980422112827477,False
1581,BV,0.08487523340689188,False
1582,Prepaid,0.008487523340689187,False
1583,Illness/Health,0.005658348893792791,False
1584,Concern,0.028291744468963955,False
1585,Barn,0.0028291744468963956,False
1586,Yard,0.0028291744468963956,False
1587,Animals,0.0028291744468963956,False
1588,Ova/Parasite,0.0028291744468963956,False
1589,elisa,0.0028291744468963956,False
1590,Fiber,0.008487523340689187,False
1591,Response,0.0028291744468963956,False
1592,Forti,0.028291744468963955,False
1593,Quadritop,0.011316697787585582,False
1594,7.5,0.011316697787585582,False
1595,Local,0.03112091891586035,False
1596,chewable,0.03677926780965314,False
1597,includes,0.016975046681378374,False
1598,Kennel,0.008487523340689187,False
1599,Biopsy,0.04526679115034233,False
1600,Histopath,0.011316697787585582,False
1601,Surgivet,0.0028291744468963956,False
1602,QBC,0.0028291744468963956,False
1603,Anest,0.005658348893792791,False
1604,Dexdom/Antised,0.0028291744468963956,False
1605,60-90,0.0028291744468963956,False
1606,0.5mg/ml,0.03112091891586035,False
1607,Torbutol,0.0028291744468963956,False
1608,Liter,0.016975046681378374,False
1609,21834,0.0028291744468963956,False
1610,21835,0.0028291744468963956,False
1611,Placement,0.03112091891586035,False
1612,TRANSFER,0.0028291744468963956,False
1613,GHP,0.011316697787585582,False
1614,Scope,0.0028291744468963956,False
1615,foreign,0.0028291744468963956,False
1616,body,0.0028291744468963956,False
1617,min,0.09053358230068466,False
1618,maropitant,0.005658348893792791,False
1619,Pantoprazole,0.014145872234481978,False
1620,4mg/ml,0.014145872234481978,False
1621,Apo-Amoxicillin,0.0028291744468963956,False
1622,46636,0.0028291744468963956,False
1623,Visit\Consultation,0.0028291744468963956,False
1624,Runback,0.0028291744468963956,False
1625,Veterinarian,0.008487523340689187,False
1626,Young,0.014145872234481978,False
1627,Select,0.028291744468963955,False
1628,w/IV,0.0028291744468963956,False
1629,Cath/Hosp'd,0.0028291744468963956,False
1630,21-50,0.0028291744468963956,False
1631,Lb,0.0028291744468963956,False
1632,500mg/50ml,0.0028291744468963956,False
1633,20ml(10mg/ml)PER,0.0028291744468963956,False
1634,Haz,0.005658348893792791,False
1635,Short,0.011316697787585582,False
1636,Parvovirus,0.0028291744468963956,False
1637,Antigen,0.005658348893792791,False
1638,can,0.08487523340689188,False
1639,1863,0.005658348893792791,False
1640,Exam/Consult,0.016975046681378374,False
1641,O,0.008487523340689187,False
1642,P,0.016975046681378374,False
1643,I-2463,0.0028291744468963956,False
1644,40mg,0.07921688451309908,False
1645,vial,0.05941266338482431,False
1646,Non,0.005658348893792791,False
1647,Prof,0.011316697787585582,False
1648,Sharps,0.011316697787585582,False
1649,CBC/Catalyst,0.0028291744468963956,False
1650,17/Electrolytes,0.0028291744468963956,False
1651,Apo,0.02546257002206756,False
1652,300mg,0.0707293611724099,False
1653,Strip,0.008487523340689187,False
1654,Sp.G,0.0028291744468963956,False
1655,And,0.01980422112827477,False
1656,Amoxiclav,0.0028291744468963956,False
1657,500/125mg,0.0028291744468963956,False
1658,Ova+parasites,0.005658348893792791,False
1659,Sedimentation,0.008487523340689187,False
1660,w/gi,0.0028291744468963956,False
1661,w/giardia,0.0028291744468963956,False
1662,Maltese,0.005658348893792791,False
1663,Yorkshire,0.008487523340689187,False
1664,Terrier,0.005658348893792791,False
1665,CAPS,0.011316697787585582,False
1666,SUMMIT,0.005658348893792791,False
1667,Elizabethan,0.05941266338482431,False
1668,Classic,0.011316697787585582,False
1669,Sz,0.02546257002206756,False
1670,7.5cm,0.0028291744468963956,False
1671,Minor,0.08204605895999548,False
1672,AventiClav,0.0028291744468963956,False
1673,62.5mg,0.03677926780965314,False
1674,Credit,0.008487523340689187,False
1675,MAROPITANT,0.0028291744468963956,False
1676,CITRATE,0.0028291744468963956,False
1677,10MG/ML,0.0028291744468963956,False
1678,FLOTATION,0.0028291744468963956,False
1679,SUBCUTANEOUS,0.005658348893792791,False
1680,ELECTROLYTES,0.005658348893792791,False
1681,CATALYST,0.008487523340689187,False
1682,PROVIABLE,0.005658348893792791,False
1683,KIT,0.005658348893792791,False
1684,15ML,0.0028291744468963956,False
1685,K9/FELINE,0.0028291744468963956,False
1686,ZRADIOGRAPHS,0.0028291744468963956,False
1687,CHARGE,0.005658348893792791,False
1688,FILM,0.0028291744468963956,False
1689,PCV/TS,0.008487523340689187,False
1690,REVIEW,0.0028291744468963956,False
1691,INHOUSE,0.0028291744468963956,False
1692,METRONIDAZOLE,0.01980422112827477,False
1693,SUSP,0.008487523340689187,False
1694,50MG/ML,0.005658348893792791,False
1695,WALK-IN,0.0028291744468963956,False
1696,M133,0.014145872234481978,False
1697,Abbreviated,0.005658348893792791,False
1698,Interceptor,0.0028291744468963956,False
1699,8-25lbs,0.0028291744468963956,False
1700,Green,0.01980422112827477,False
1701,5386,0.0028291744468963956,False
1702,Nexgard,0.005658348893792791,False
1703,10-24lb,0.005658348893792791,False
1704,5385,0.0028291744468963956,False
1705,PILL,0.02546257002206756,False
1706,POCKETS,0.016975046681378374,False
1707,DOG,0.01980422112827477,False
1708,HICKORY,0.0028291744468963956,False
1709,SMALL,0.02546257002206756,False
1710,SAF,0.0028291744468963956,False
1711,PREPAID,0.014145872234481978,False
1712,PET,0.005658348893792791,False
1713,SICK,0.0028291744468963956,False
1714,PANACUR,0.008487523340689187,False
1715,GRANULES,0.005658348893792791,False
1716,PB,0.0028291744468963956,False
1717,6057,0.0028291744468963956,False
1718,Otomax,0.028291744468963955,False
1719,Oint,0.03112091891586035,False
1720,6035,0.0028291744468963956,False
1721,Famciclovir,0.005658348893792791,False
1722,Sediment,0.011316697787585582,False
1723,mini-chem,0.0028291744468963956,False
1724,Pancreatic,0.005658348893792791,False
1725,7.5g,0.008487523340689187,False
1726,TrizULTRA,0.005658348893792791,False
1727,Keto,0.011316697787585582,False
1728,Flush,0.03677926780965314,False
1729,4oz,0.03395009336275675,False
1730,FT4ED,0.005658348893792791,False
1731,SA720,0.008487523340689187,False
1732,EicosaDerm,0.0028291744468963956,False
1733,Omega,0.04243761670344594,False
1734,Tube/1,0.0028291744468963956,False
1735,Clean,0.03677926780965314,False
1736,Wound,0.09336275674758106,False
1737,Triple,0.011316697787585582,False
1738,Antibiotic,0.01980422112827477,False
1739,80mg/ml,0.01980422112827477,False
1740,Quick,0.008487523340689187,False
1741,Chlorhex,0.016975046681378374,False
1742,PS+Climb,0.0028291744468963956,False
1743,WD,0.0028291744468963956,False
1744,Taste,0.0028291744468963956,False
1745,FLOURESCEIN,0.0028291744468963956,False
1746,Robenacoxib,0.01980422112827477,False
1747,Onsior,0.04243761670344594,False
1748,20mg/mL/mL,0.008487523340689187,False
1749,TN,0.005658348893792791,False
