word,count_p,count_np,diff_p_np
Isoflurane,0.0,0.05375431449103152,-0.05375431449103152
Growth,0.0,0.011316697787585582,-0.011316697787585582
Removal,0.0,0.04243761670344594,-0.04243761670344594
Sterile,0.0,0.005658348893792791,-0.005658348893792791
Surgical,0.0,0.10185028008827024,-0.10185028008827024
Instrument,0.0,0.0028291744468963956,-0.0028291744468963956
minutes,0.0,0.05092514004413512,-0.05092514004413512
Histopathology,0.0,0.03960844225654954,-0.03960844225654954
Vitamin,0.0,0.0622418378317207,-0.0622418378317207
B12,0.0,0.04526679115034233,-0.04526679115034233
1000mcg/ml,0.0,0.008487523340689187,-0.008487523340689187
ML,0.0,0.05092514004413512,-0.05092514004413512
repeat,0.0,0.01980422112827477,-0.01980422112827477
Out,0.0,0.016975046681378374,-0.016975046681378374
I/D,0.0,0.09053358230068466,-0.09053358230068466
8.5,0.0,0.022633395575171165,-0.022633395575171165
Appointment,0.0,0.02546257002206756,-0.02546257002206756
INV,0.0,0.014145872234481978,-0.014145872234481978
MOMETAMAX,0.0,0.0028291744468963956,-0.0028291744468963956
otic,0.0,0.0028291744468963956,-0.0028291744468963956
suspension,0.0,0.01980422112827477,-0.01980422112827477
Med/Large,0.0,0.0028291744468963956,-0.0028291744468963956
16kg,0.0,0.0028291744468963956,-0.0028291744468963956
Recheck/Brief,0.0,0.005658348893792791,-0.005658348893792791
CVH,0.0,0.008487523340689187,-0.008487523340689187
cPL,0.0,0.03960844225654954,-0.03960844225654954
Amoxil,0.0,0.0028291744468963956,-0.0028291744468963956
60mg,0.0,0.08770440785378826,-0.08770440785378826
Radiology,0.0,0.1301420245572342,-0.1301420245572342
set,0.0,0.028291744468963955,-0.028291744468963955
first,0.0,0.01980422112827477,-0.01980422112827477
series,0.0,0.016975046681378374,-0.016975046681378374
After,0.0,0.008487523340689187,-0.008487523340689187
Close,0.0,0.0028291744468963956,-0.0028291744468963956
Clinic,0.0,0.03960844225654954,-0.03960844225654954
ADEQUAN,0.0,0.014145872234481978,-0.014145872234481978
INJ,0.0,0.10185028008827024,-0.10185028008827024
EACH,0.0,0.016975046681378374,-0.016975046681378374
ROYAL,0.0,0.005658348893792791,-0.005658348893792791
CANIN,0.0,0.005658348893792791,-0.005658348893792791
RENAL,0.0,0.005658348893792791,-0.005658348893792791
13.5,0.0,0.0028291744468963956,-0.0028291744468963956
Trikos,0.0,0.0028291744468963956,-0.0028291744468963956
Tincture,0.0,0.0028291744468963956,-0.0028291744468963956
URINARY,0.0,0.008487523340689187,-0.008487523340689187
SO,0.0,0.04243761670344594,-0.04243761670344594
ear,0.0,0.02546257002206756,-0.02546257002206756
medication,0.0,0.005658348893792791,-0.005658348893792791
tube,0.0,0.02546257002206756,-0.02546257002206756
Convenia,0.0,0.09336275674758106,-0.09336275674758106
Bath,0.0,0.014145872234481978,-0.014145872234481978
Feline/Small,0.0,0.0028291744468963956,-0.0028291744468963956
Metacam,0.0,0.23765065353929724,-0.23765065353929724
1.5,0.0,0.005658348893792791,-0.005658348893792791
02237715,0.0,0.011316697787585582,-0.011316697787585582
Tramadol,0.0,0.11033780342895944,-0.11033780342895944
200mg,0.0,0.14428789679171616,-0.14428789679171616
DIN4611,0.0,0.005658348893792791,-0.005658348893792791
NEW,0.0,0.005658348893792791,-0.005658348893792791
PATIENT,0.0,0.0028291744468963956,-0.0028291744468963956
Tonometry,0.0,0.028291744468963955,-0.028291744468963955
Reading,0.0,0.008487523340689187,-0.008487523340689187
Prednisolone,0.0,0.05092514004413512,-0.05092514004413512
Acetate,0.0,0.016975046681378374,-0.016975046681378374
ratio,0.0,0.0028291744468963956,-0.0028291744468963956
EYE,0.0,0.011316697787585582,-0.011316697787585582
FLUORESCEIN,0.0,0.005658348893792791,-0.005658348893792791
STAIN,0.0,0.011316697787585582,-0.011316697787585582
SCHIRMER,0.0,0.011316697787585582,-0.011316697787585582
TEAR,0.0,0.011316697787585582,-0.011316697787585582
OR,0.0,0.005658348893792791,-0.005658348893792791
Artificial,0.0,0.005658348893792791,-0.005658348893792791
Tears,0.0,0.005658348893792791,-0.005658348893792791
Neo-Poly-Dex,0.0,0.005658348893792791,-0.005658348893792791
ointment,0.0,0.011316697787585582,-0.011316697787585582
3.5,0.0,0.016975046681378374,-0.016975046681378374
g,0.0,0.03677926780965314,-0.03677926780965314
Medical/Problem,0.0,0.0028291744468963956,-0.0028291744468963956
Post-Op,0.0,0.008487523340689187,-0.008487523340689187
Meloxicam,0.0,0.11033780342895944,-0.11033780342895944
1.5mg/mL/1mL,0.0,0.014145872234481978,-0.014145872234481978
Cardiology,0.0,0.028291744468963955,-0.028291744468963955
Echocardiogram,0.0,0.014145872234481978,-0.014145872234481978
Lead,0.0,0.005658348893792791,-0.005658348893792791
subcutaneous,0.0,0.0028291744468963956,-0.0028291744468963956
Ova+Parasite,0.0,0.0028291744468963956,-0.0028291744468963956
Tylan,0.0,0.011316697787585582,-0.011316697787585582
Powder,0.0,0.05092514004413512,-0.05092514004413512
13,0.0,0.02546257002206756,-0.02546257002206756
Dram,0.0,0.0028291744468963956,-0.0028291744468963956
Sick/Problem/Consult,0.0,0.011316697787585582,-0.011316697787585582
VetScan,0.0,0.04243761670344594,-0.04243761670344594
Profile+CB,0.0,0.005658348893792791,-0.005658348893792791
Miscellaneous,0.0,0.01980422112827477,-0.01980422112827477
UltiGuard,0.0,0.0028291744468963956,-0.0028291744468963956
U100,0.0,0.005658348893792791,-0.005658348893792791
29x0.5cc,0.0,0.0028291744468963956,-0.0028291744468963956
Sharp,0.0,0.0028291744468963956,-0.0028291744468963956
Container,0.0,0.014145872234481978,-0.014145872234481978
Marbofloxacin,0.0,0.008487523340689187,-0.008487523340689187
Zeniquin,0.0,0.02546257002206756,-0.02546257002206756
w/d,0.0,0.01980422112827477,-0.01980422112827477
13oz,0.0,0.04526679115034233,-0.04526679115034233
Cs,0.0,0.01980422112827477,-0.01980422112827477
7017,0.0,0.005658348893792791,-0.005658348893792791
Maropitant,0.0,0.10467945453516664,-0.10467945453516664
160mg,0.0,0.01980422112827477,-0.01980422112827477
4pk,0.0,0.01980422112827477,-0.01980422112827477
Insulin,0.0,0.014145872234481978,-0.014145872234481978
NPH,0.0,0.0028291744468963956,-0.0028291744468963956
Humulin,0.0,0.005658348893792791,-0.005658348893792791
N,0.0,0.0028291744468963956,-0.0028291744468963956
10mL,0.0,0.03395009336275675,-0.03395009336275675
Cortisol,0.0,0.04809596559723873,-0.04809596559723873
ACTH,0.0,0.022633395575171165,-0.022633395575171165
Stimulation,0.0,0.008487523340689187,-0.008487523340689187
T440,0.0,0.008487523340689187,-0.008487523340689187
ACTH2,0.0,0.008487523340689187,-0.008487523340689187
Cosyntropin,0.0,0.005658348893792791,-0.005658348893792791
Cortrosyn,0.0,0.016975046681378374,-0.016975046681378374
0.25mg/mL/mL,0.0,0.005658348893792791,-0.005658348893792791
IHINJ,0.0,0.0679001867255135,-0.0679001867255135
Glucose,0.0,0.03677926780965314,-0.03677926780965314
Via,0.0,0.011316697787585582,-0.011316697787585582
Glucometer,0.0,0.014145872234481978,-0.014145872234481978
U100/unit,0.0,0.0028291744468963956,-0.0028291744468963956
Dentistry,0.0,0.04526679115034233,-0.04526679115034233
Extract,0.0,0.02546257002206756,-0.02546257002206756
Resorptive,0.0,0.0028291744468963956,-0.0028291744468963956
Lesion/Crown,0.0,0.0028291744468963956,-0.0028291744468963956
Ampu,0.0,0.0028291744468963956,-0.0028291744468963956
HOSP,0.0,0.03960844225654954,-0.03960844225654954
Block,0.0,0.03395009336275675,-0.03395009336275675
Dental/quadrant,0.0,0.005658348893792791,-0.005658348893792791
Pain,0.0,0.04526679115034233,-0.04526679115034233
Management,0.0,0.07638771006620268,-0.07638771006620268
Premolar/Molar,0.0,0.014145872234481978,-0.014145872234481978
Root,0.0,0.022633395575171165,-0.022633395575171165
Rtn,0.0,0.03395009336275675,-0.03395009336275675
Fe,0.0,0.014145872234481978,-0.014145872234481978
0.5mg/mL/3mL,0.0,0.005658348893792791,-0.005658348893792791
DENTAL,0.0,0.03112091891586035,-0.03112091891586035
Evaluation+Clean,0.0,0.014145872234481978,-0.014145872234481978
Anesthesia,0.0,0.23765065353929724,-0.23765065353929724
RAD,0.0,0.1329711990041306,-0.1329711990041306
Mouth,0.0,0.03112091891586035,-0.03112091891586035
Examination/Office,0.0,0.03112091891586035,-0.03112091891586035
blister,0.0,0.005658348893792791,-0.005658348893792791
caps,0.0,0.04243761670344594,-0.04243761670344594
Glands,0.0,0.04526679115034233,-0.04526679115034233
Float/Giardia/Reflex,0.0,0.0028291744468963956,-0.0028291744468963956
Whipworms,0.0,0.0028291744468963956,-0.0028291744468963956
Tylocin,0.0,0.0028291744468963956,-0.0028291744468963956
375mg/1/2tsp,0.0,0.0028291744468963956,-0.0028291744468963956
w/Pet,0.0,0.0028291744468963956,-0.0028291744468963956
13dr,0.0,0.0028291744468963956,-0.0028291744468963956
Restore,0.0,0.016975046681378374,-0.016975046681378374
Digital,0.0,0.05941266338482431,-0.05941266338482431
Laser,0.0,0.08487523340689188,-0.08487523340689188
Adequan,0.0,0.05092514004413512,-0.05092514004413512
Regulated,0.0,0.008487523340689187,-0.008487523340689187
Antacid,0.0,0.0028291744468963956,-0.0028291744468963956
Famotidine,0.0,0.10467945453516664,-0.10467945453516664
Gastroenteric,0.0,0.01980422112827477,-0.01980422112827477
6lb,0.0,0.014145872234481978,-0.014145872234481978
13854,0.0,0.0028291744468963956,-0.0028291744468963956
13.4oz,0.0,0.01980422112827477,-0.01980422112827477
Cn,0.0,0.028291744468963955,-0.028291744468963955
15934,0.0,0.011316697787585582,-0.011316697787585582
Susp,0.0,0.135800373451027,-0.135800373451027
10%/mL,0.0,0.008487523340689187,-0.008487523340689187
YGIA-14,0.0,0.008487523340689187,-0.008487523340689187
Probiotic,0.0,0.05941266338482431,-0.05941266338482431
10kg,0.0,0.022633395575171165,-0.022633395575171165
1.5mg/mL/10mL,0.0,0.01980422112827477,-0.01980422112827477
DISP,0.0,0.03677926780965314,-0.03677926780965314
Prep,0.0,0.05658348893792791,-0.05658348893792791
Elective,0.0,0.03395009336275675,-0.03395009336275675
Procedur,0.0,0.005658348893792791,-0.005658348893792791
Fluorescein,0.0,0.10750862898206304,-0.10750862898206304
Eye,0.0,0.11599615232275222,-0.11599615232275222
Tobradex,0.0,0.01980422112827477,-0.01980422112827477
Hours,0.0,0.0622418378317207,-0.0622418378317207
MINOR,0.0,0.01980422112827477,-0.01980422112827477
ANAL,0.0,0.011316697787585582,-0.011316697787585582
GLAND,0.0,0.0028291744468963956,-0.0028291744468963956
EXPRESSION,0.0,0.0028291744468963956,-0.0028291744468963956
ADD,0.0,0.04243761670344594,-0.04243761670344594
ON,0.0,0.014145872234481978,-0.014145872234481978
Apoquel,0.0,0.3225258869461891,-0.3225258869461891
16,0.0,0.07638771006620268,-0.07638771006620268
INJECTION,0.0,0.0622418378317207,-0.0622418378317207
Vin,0.0,0.005658348893792791,-0.005658348893792791
805423000,0.0,0.005658348893792791,-0.005658348893792791
Medicated,0.0,0.011316697787585582,-0.011316697787585582
Posatex,0.0,0.02546257002206756,-0.02546257002206756
Otic,0.0,0.18106716460136932,-0.18106716460136932
Impression,0.0,0.011316697787585582,-0.011316697787585582
Chlorhexidine,0.0,0.028291744468963955,-0.028291744468963955
200ml,0.0,0.03395009336275675,-0.03395009336275675
Skin,0.0,0.11882532676964862,-0.11882532676964862
Scraping,0.0,0.03112091891586035,-0.03112091891586035
VetriScience,0.0,0.005658348893792791,-0.005658348893792791
Entero,0.0,0.008487523340689187,-0.008487523340689187
Flora,0.0,0.03395009336275675,-0.03395009336275675
ProPowder,0.0,0.0028291744468963956,-0.0028291744468963956
60gm,0.0,0.011316697787585582,-0.011316697787585582
46874,0.0,0.0028291744468963956,-0.0028291744468963956
1.8g,0.0,0.0028291744468963956,-0.0028291744468963956
0.3mg/mL/mL,0.0,0.005658348893792791,-0.005658348893792791
Cefovecin,0.0,0.022633395575171165,-0.022633395575171165
80mg/mL/mL,0.0,0.016975046681378374,-0.016975046681378374
Spine,0.0,0.011316697787585582,-0.011316697787585582
InterpretationInHouseRtn,0.0,0.0028291744468963956,-0.0028291744468963956
Neurontin,0.0,0.005658348893792791,-0.005658348893792791
50mg/mL/mL,0.0,0.014145872234481978,-0.014145872234481978
Inject,0.0,0.01980422112827477,-0.01980422112827477
0-20lbs,0.0,0.0028291744468963956,-0.0028291744468963956
16-mg,0.0,0.0028291744468963956,-0.0028291744468963956
Intrepretation,0.0,0.005658348893792791,-0.005658348893792791
Administration-SQ,0.0,0.0028291744468963956,-0.0028291744468963956
feline/canine<25,0.0,0.0028291744468963956,-0.0028291744468963956
PHYSICAL,0.0,0.008487523340689187,-0.008487523340689187
Work-in/Walk-in,0.0,0.0028291744468963956,-0.0028291744468963956
Rad,0.0,0.016975046681378374,-0.016975046681378374
Interpretation-ACVR,0.0,0.0028291744468963956,-0.0028291744468963956
diplomate,0.0,0.0028291744468963956,-0.0028291744468963956
Marcaine,0.0,0.0028291744468963956,-0.0028291744468963956
Diazepam,0.0,0.016975046681378374,-0.016975046681378374
Propofol,0.0,0.02546257002206756,-0.02546257002206756
28,0.0,0.005658348893792791,-0.005658348893792791
Ampicillin,0.0,0.011316697787585582,-0.011316697787585582
Injections,0.0,0.008487523340689187,-0.008487523340689187
HydromorphoneINJ(2mg/ml,0.0,0.0028291744468963956,-0.0028291744468963956
IV,0.0,0.35081763141515304,-0.35081763141515304
Cath,0.0,0.02546257002206756,-0.02546257002206756
17,0.0,0.0650710122786171,-0.0650710122786171
Lyte,0.0,0.02546257002206756,-0.02546257002206756
3.6mg,0.0,0.04243761670344594,-0.04243761670344594
Cystocentisis,0.0,0.005658348893792791,-0.005658348893792791
Problem,0.0,0.05375431449103152,-0.05375431449103152
Hazardous/Medical,0.0,0.005658348893792791,-0.005658348893792791
Subcutaneous,0.0,0.1301420245572342,-0.1301420245572342
inject.(per,0.0,0.0028291744468963956,-0.0028291744468963956
Injectable/ml,0.0,0.0028291744468963956,-0.0028291744468963956
Pocket,0.0,0.01980422112827477,-0.01980422112827477
Chx,0.0,0.0028291744468963956,-0.0028291744468963956
30/Bag,0.0,0.0028291744468963956,-0.0028291744468963956
Shave/Trim/Clean,0.0,0.0028291744468963956,-0.0028291744468963956
Perianal,0.0,0.0028291744468963956,-0.0028291744468963956
Buster,0.0,0.05658348893792791,-0.05658348893792791
Collar,0.0,0.11882532676964862,-0.11882532676964862
15cm,0.0,0.011316697787585582,-0.011316697787585582
Neo-Predef,0.0,0.016975046681378374,-0.016975046681378374
w/Tetracaine,0.0,0.0028291744468963956,-0.0028291744468963956
15gm,0.0,0.03677926780965314,-0.03677926780965314
PROVIABLE-FORTE,0.0,0.0028291744468963956,-0.0028291744468963956
Comprehensive/Ext,0.0,0.005658348893792791,-0.005658348893792791
Non-routine,0.0,0.005658348893792791,-0.005658348893792791
UPC,0.0,0.016975046681378374,-0.016975046681378374
Schem,0.0,0.011316697787585582,-0.011316697787585582
SA021,0.0,0.005658348893792791,-0.005658348893792791
140ct,0.0,0.0028291744468963956,-0.0028291744468963956
SOFT,0.0,0.011316697787585582,-0.011316697787585582
CHEW,0.0,0.011316697787585582,-0.011316697787585582
Radiographic/Front,0.0,0.0028291744468963956,-0.0028291744468963956
Leg,0.0,0.005658348893792791,-0.005658348893792791
Venipuncture,0.0,0.014145872234481978,-0.014145872234481978
VAD,0.0,0.0028291744468963956,-0.0028291744468963956
No,0.0,0.011316697787585582,-0.011316697787585582
Urine,0.0,0.21784643241102247,-0.21784643241102247
Mini,0.0,0.011316697787585582,-0.011316697787585582
Hospitalization,0.0,0.1329711990041306,-0.1329711990041306
hr,0.0,0.016975046681378374,-0.016975046681378374
Overnight,0.0,0.011316697787585582,-0.011316697787585582
X-Rays,0.0,0.008487523340689187,-0.008487523340689187
small,0.0,0.008487523340689187,-0.008487523340689187
film,0.0,0.0028291744468963956,-0.0028291744468963956
Liquid,0.0,0.05092514004413512,-0.05092514004413512
Cats,0.0,0.022633395575171165,-0.022633395575171165
bottle,0.0,0.08770440785378826,-0.08770440785378826
Extraction,0.0,0.016975046681378374,-0.016975046681378374
time\includesAnesth,0.0,0.0028291744468963956,-0.0028291744468963956
Nerve,0.0,0.014145872234481978,-0.014145872234481978
pain,0.0,0.0028291744468963956,-0.0028291744468963956
Prophy,0.0,0.005658348893792791,-0.005658348893792791
Instrum,0.0,0.0028291744468963956,-0.0028291744468963956
Monocryl,0.0,0.011316697787585582,-0.011316697787585582
4-0,0.0,0.011316697787585582,-0.011316697787585582
Unit,0.0,0.011316697787585582,-0.011316697787585582
Regulatory/Medical,0.0,0.01980422112827477,-0.01980422112827477
Referral,0.0,0.02546257002206756,-0.02546257002206756
Priority,0.0,0.014145872234481978,-0.014145872234481978
Aventi,0.0,0.03677926780965314,-0.03677926780965314
CLAV,0.0,0.0028291744468963956,-0.0028291744468963956
125,0.0,0.016975046681378374,-0.016975046681378374
5mg,0.0,0.135800373451027,-0.135800373451027
ReCheck,0.0,0.005658348893792791,-0.005658348893792791
URINALYSIS,0.0,0.02546257002206756,-0.02546257002206756
COMPLETE/SEDIMENT,0.0,0.0028291744468963956,-0.0028291744468963956
Augmentin,0.0,0.016975046681378374,-0.016975046681378374
625mg,0.0,0.0028291744468963956,-0.0028291744468963956
Visit/Examination,0.0,0.005658348893792791,-0.005658348893792791
Sanos,0.0,0.005658348893792791,-0.005658348893792791
Sealant,0.0,0.011316697787585582,-0.011316697787585582
FLOCILLIN,0.0,0.005658348893792791,-0.005658348893792791
Castration,0.0,0.005658348893792791,-0.005658348893792791
Inguinal,0.0,0.0028291744468963956,-0.0028291744468963956
METACAM,0.0,0.016975046681378374,-0.016975046681378374
LIQUID,0.0,0.0028291744468963956,-0.0028291744468963956
Meloxidyl,0.0,0.005658348893792791,-0.005658348893792791
ELECTROCARDIOGRAM,0.0,0.0028291744468963956,-0.0028291744468963956
INJECTABLE(Meloxidyl,0.0,0.0028291744468963956,-0.0028291744468963956
12.5,0.0,0.016975046681378374,-0.016975046681378374
Basic,0.0,0.016975046681378374,-0.016975046681378374
Prophylaxis,0.0,0.0028291744468963956,-0.0028291744468963956
HCL,0.0,0.0707293611724099,-0.0707293611724099
K9's,0.0,0.0028291744468963956,-0.0028291744468963956
7years,0.0,0.0028291744468963956,-0.0028291744468963956
Hill's,0.0,0.05092514004413512,-0.05092514004413512
Praziquantel,0.0,0.0028291744468963956,-0.0028291744468963956
18.2mg,0.0,0.0028291744468963956,-0.0028291744468963956
Idexx(24639,0.0,0.0028291744468963956,-0.0028291744468963956
Dry,0.0,0.028291744468963955,-0.028291744468963955
Nine,0.0,0.0028291744468963956,-0.0028291744468963956
Month,0.0,0.0028291744468963956,-0.0028291744468963956
Trazodone,0.0,0.135800373451027,-0.135800373451027
Sm/Md,0.0,0.011316697787585582,-0.011316697787585582
84ct,0.0,0.011316697787585582,-0.011316697787585582
Grapiprant,0.0,0.008487523340689187,-0.008487523340689187
Galliprant,0.0,0.05658348893792791,-0.05658348893792791
8a-12a,0.0,0.011316697787585582,-0.011316697787585582
TRAZODONE,0.0,0.0028291744468963956,-0.0028291744468963956
TABS,0.0,0.022633395575171165,-0.022633395575171165
100MG,0.0,0.01980422112827477,-0.01980422112827477
FLOAT,0.0,0.0028291744468963956,-0.0028291744468963956
GIARDIA,0.0,0.0028291744468963956,-0.0028291744468963956
MISCELLANEOUS,0.0,0.0028291744468963956,-0.0028291744468963956
Osha,0.0,0.008487523340689187,-0.008487523340689187
Disp,0.0,0.0028291744468963956,-0.0028291744468963956
Needles,0.0,0.008487523340689187,-0.008487523340689187
Super,0.0,0.005658348893792791,-0.005658348893792791
Cryo,0.0,0.005658348893792791,-0.005658348893792791
Pen,0.0,0.0028291744468963956,-0.0028291744468963956
5-6,0.0,0.005658348893792791,-0.005658348893792791
Tests,0.0,0.008487523340689187,-0.008487523340689187
Express,0.0,0.022633395575171165,-0.022633395575171165
Cartrophen,0.0,0.08204605895999548,-0.08204605895999548
5kg,0.0,0.0028291744468963956,-0.0028291744468963956
Dexamethasone,0.0,0.02546257002206756,-0.02546257002206756
SP,0.0,0.02546257002206756,-0.02546257002206756
4mg/mL/mL,0.0,0.008487523340689187,-0.008487523340689187
Pre-op,0.0,0.011316697787585582,-0.011316697787585582
SA055,0.0,0.008487523340689187,-0.008487523340689187
Aspiration,0.0,0.008487523340689187,-0.008487523340689187
Referred/Shipping,0.0,0.0028291744468963956,-0.0028291744468963956
"Superchem,CBC,T4",0.0,0.005658348893792791,-0.005658348893792791
Laboratory,0.0,0.022633395575171165,-0.022633395575171165
Enro/Keto/Triam,0.0,0.0028291744468963956,-0.0028291744468963956
CMP,0.0,0.05375431449103152,-0.05375431449103152
SkinGuard,0.0,0.008487523340689187,-0.008487523340689187
200mL,0.0,0.011316697787585582,-0.011316697787585582
Simple,0.0,0.04526679115034233,-0.04526679115034233
Cefpodoxime,0.0,0.09053358230068466,-0.09053358230068466
Cage,0.0,0.014145872234481978,-0.014145872234481978
Occupancy,0.0,0.0028291744468963956,-0.0028291744468963956
Off,0.0,0.0028291744468963956,-0.0028291744468963956
Abdomen,0.0,0.03112091891586035,-0.03112091891586035
Sub,0.0,0.005658348893792791,-0.005658348893792791
Q,0.0,0.005658348893792791,-0.005658348893792791
Hospital,0.0,0.03960844225654954,-0.03960844225654954
24mg,0.0,0.028291744468963955,-0.028291744468963955
BNP,0.0,0.011316697787585582,-0.011316697787585582
H,0.0,0.011316697787585582,-0.011316697787585582
3.5gm,0.0,0.008487523340689187,-0.008487523340689187
VT,0.0,0.008487523340689187,-0.008487523340689187
OP,0.0,0.008487523340689187,-0.008487523340689187
not,0.0,0.01980422112827477,-0.01980422112827477
fltg,0.0,0.005658348893792791,-0.005658348893792791
opg,0.0,0.005658348893792791,-0.005658348893792791
Induce,0.0,0.011316697787585582,-0.011316697787585582
Vomiting,0.0,0.016975046681378374,-0.016975046681378374
With,0.0,0.05941266338482431,-0.05941266338482431
Apo-Morphine,0.0,0.0028291744468963956,-0.0028291744468963956
Radiographic,0.0,0.014145872234481978,-0.014145872234481978
Routine,0.0,0.05092514004413512,-0.05092514004413512
CBC/Chemistry,0.0,0.014145872234481978,-0.014145872234481978
Flagyl,0.0,0.028291744468963955,-0.028291744468963955
Vetetable,0.0,0.0028291744468963956,-0.0028291744468963956
Chicken,0.0,0.05941266338482431,-0.05941266338482431
syringe,0.0,0.011316697787585582,-0.011316697787585582
scraping,0.0,0.0028291744468963956,-0.0028291744468963956
exam,0.0,0.028291744468963955,-0.028291744468963955
consultation,0.0,0.008487523340689187,-0.008487523340689187
10.1-20,0.0,0.005658348893792791,-0.005658348893792791
Dispensing,0.0,0.0679001867255135,-0.0679001867255135
skin,0.0,0.005658348893792791,-0.005658348893792791
impression,0.0,0.0028291744468963956,-0.0028291744468963956
smear,0.0,0.005658348893792791,-0.005658348893792791
Sileo,0.0,0.0028291744468963956,-0.0028291744468963956
Gel,0.0,0.04526679115034233,-0.04526679115034233
0.1mg/ml,0.0,0.0028291744468963956,-0.0028291744468963956
3ml,0.0,0.005658348893792791,-0.005658348893792791
80359,0.0,0.0028291744468963956,-0.0028291744468963956
14,0.0,0.016975046681378374,-0.016975046681378374
B,0.0,0.028291744468963955,-0.028291744468963955
7D,0.0,0.005658348893792791,-0.005658348893792791
rx,0.0,0.016975046681378374,-0.016975046681378374
40,0.0,0.05658348893792791,-0.05658348893792791
gg,0.0,0.008487523340689187,-0.008487523340689187
fenbendazole,0.0,0.005658348893792791,-0.005658348893792791
250MG,0.0,0.008487523340689187,-0.008487523340689187
2B,0.0,0.0028291744468963956,-0.0028291744468963956
7d,0.0,0.0028291744468963956,-0.0028291744468963956
Progress,0.0,0.22350478130481524,-0.22350478130481524
Denamarin,0.0,0.04243761670344594,-0.04243761670344594
30ct,0.0,0.10185028008827024,-0.10185028008827024
GentaCalm,0.0,0.0028291744468963956,-0.0028291744468963956
60ml,0.0,0.011316697787585582,-0.011316697787585582
Tissue,0.0,0.011316697787585582,-0.011316697787585582
Mass,0.0,0.03112091891586035,-0.03112091891586035
1ST,0.0,0.011316697787585582,-0.011316697787585582
EXAM/CONSULTATION,0.0,0.01980422112827477,-0.01980422112827477
Paste,0.0,0.02546257002206756,-0.02546257002206756
15mL,0.0,0.04243761670344594,-0.04243761670344594
Pathogen,0.0,0.0028291744468963956,-0.0028291744468963956
Clost,0.0,0.0028291744468963956,-0.0028291744468963956
Cryp,0.0,0.0028291744468963956,-0.0028291744468963956
I/H,0.0,0.014145872234481978,-0.014145872234481978
VS2,0.0,0.0028291744468963956,-0.0028291744468963956
CT,0.0,0.04809596559723873,-0.04809596559723873
BNDL,0.0,0.0028291744468963956,-0.0028291744468963956
Out-Patients,0.0,0.0028291744468963956,-0.0028291744468963956
Interp,0.0,0.008487523340689187,-0.008487523340689187
Boarding,0.0,0.016975046681378374,-0.016975046681378374
Daycare,0.0,0.014145872234481978,-0.014145872234481978
Surolan,0.0,0.03960844225654954,-0.03960844225654954
VSEC,0.0,0.008487523340689187,-0.008487523340689187
HE,0.0,0.011316697787585582,-0.011316697787585582
Mycoplasma,0.0,0.0028291744468963956,-0.0028291744468963956
Haemofelis,0.0,0.0028291744468963956,-0.0028291744468963956
PCR,0.0,0.01980422112827477,-0.01980422112827477
Felv/Fiv,0.0,0.0028291744468963956,-0.0028291744468963956
VetScreen/CBC,0.0,0.0028291744468963956,-0.0028291744468963956
Abdominal,0.0,0.07638771006620268,-0.07638771006620268
HP,0.0,0.08487523340689188,-0.08487523340689188
7.7,0.0,0.008487523340689187,-0.008487523340689187
Anibody,0.0,0.0028291744468963956,-0.0028291744468963956
Veggiedent,0.0,0.005658348893792791,-0.005658348893792791
Fr3sh,0.0,0.0028291744468963956,-0.0028291744468963956
SDMA,0.0,0.04809596559723873,-0.04809596559723873
Mini-Renal,0.0,0.0028291744468963956,-0.0028291744468963956
PREVENTATIVE,0.0,0.0028291744468963956,-0.0028291744468963956
CARE,0.0,0.011316697787585582,-0.011316697787585582
TRESADERM,0.0,0.0028291744468963956,-0.0028291744468963956
DROPS,0.0,0.011316697787585582,-0.011316697787585582
7.5ml,0.0,0.011316697787585582,-0.011316697787585582
Medicine,0.0,0.0650710122786171,-0.0650710122786171
CLARO,0.0,0.0028291744468963956,-0.0028291744468963956
EAR,0.0,0.022633395575171165,-0.022633395575171165
TREATMENT,0.0,0.005658348893792791,-0.005658348893792791
TWO,0.0,0.0028291744468963956,-0.0028291744468963956
EARS,0.0,0.005658348893792791,-0.005658348893792791
llaa,0.0,0.0028291744468963956,-0.0028291744468963956
zoetis,0.0,0.0028291744468963956,-0.0028291744468963956
XXx,0.0,0.0028291744468963956,-0.0028291744468963956
Total,0.0,0.07355853561930628,-0.07355853561930628
Catalyst,0.0,0.0622418378317207,-0.0622418378317207
XRAY,0.0,0.0028291744468963956,-0.0028291744468963956
3-6,0.0,0.005658348893792791,-0.005658348893792791
Body,0.0,0.011316697787585582,-0.011316697787585582
Electrolytes,0.0,0.022633395575171165,-0.022633395575171165
Rheumocam,0.0,0.014145872234481978,-0.014145872234481978
Monitoring,0.0,0.05375431449103152,-0.05375431449103152
injectable,0.0,0.01980422112827477,-0.01980422112827477
anesthesia,0.0,0.0028291744468963956,-0.0028291744468963956
15/Lyte4,0.0,0.0028291744468963956,-0.0028291744468963956
Exam/Evaluation,0.0,0.0028291744468963956,-0.0028291744468963956
Capsules,0.0,0.10750862898206304,-0.10750862898206304
Bandage,0.0,0.04809596559723873,-0.04809596559723873
Paw,0.0,0.022633395575171165,-0.022633395575171165
Ward,0.0,0.005658348893792791,-0.005658348893792791
Dermatology,0.0,0.005658348893792791,-0.005658348893792791
